관측소명,시간,수위
여수대교,2009-05-15 13:20,15.38 
여수대교,2009-05-15 13:30,15.39 
여수대교,2009-05-15 13:40,15.39 
여수대교,2009-05-15 13:52,15.39 
여수대교,2009-05-15 14:50,15.38 
여수대교,2009-05-15 15:00,15.38 
여수대교,2009-05-15 15:10,15.40 
여수대교,2009-05-15 15:21,15.40 
여수대교,2009-05-15 15:30,15.41 
여수대교,2009-05-15 15:40,15.41 
여수대교,2009-05-15 15:50,15.42 
여수대교,2009-05-15 16:00,15.42 
여수대교,2009-05-15 16:10,15.42 
여수대교,2009-05-18 09:32,15.43 
여수대교,2009-05-18 09:40,15.42 
여수대교,2009-05-18 09:50,15.42 
여수대교,2009-05-18 10:00,15.42 
여수대교,2009-05-18 10:10,15.42 
여수대교,2009-05-18 10:20,15.42 
여수대교,2009-05-18 10:30,15.43 
여수대교,2009-05-18 10:40,15.43 
여수대교,2009-05-18 10:50,15.43 
여수대교,2009-05-18 11:00,15.42 
여수대교,2009-05-18 11:10,15.44 
여수대교,2009-05-18 11:20,15.43 
여수대교,2009-05-18 11:30,15.44 
여수대교,2009-05-18 11:41,15.43 
여수대교,2009-05-18 11:50,15.43 
여수대교,2009-05-18 12:00,15.44 
여수대교,2009-05-18 12:10,15.44 
여수대교,2009-05-18 12:20,15.43 
여수대교,2009-05-18 12:30,15.44 
여수대교,2009-05-18 12:40,15.44 
여수대교,2009-05-18 12:50,15.44 
여수대교,2009-05-18 13:00,15.44 
여수대교,2009-05-18 13:10,15.44 
여수대교,2009-05-18 13:20,15.45 
여수대교,2009-05-18 13:30,15.45 
여수대교,2009-05-18 13:40,15.45 
여수대교,2009-05-18 13:50,15.45 
여수대교,2009-05-18 14:00,15.46 
여수대교,2009-05-18 14:10,15.46 
여수대교,2009-05-18 14:21,15.46 
여수대교,2009-05-18 14:30,15.46 
여수대교,2009-05-18 14:40,15.46 
여수대교,2009-05-18 14:50,15.46 
여수대교,2009-05-18 15:00,15.47 
여수대교,2009-05-18 15:10,15.47 
여수대교,2009-05-18 15:21,15.47 
여수대교,2009-05-18 15:30,15.47 
여수대교,2009-05-18 15:40,15.48 
여수대교,2009-05-18 15:50,15.48 
여수대교,2009-05-18 16:00,15.48 
여수대교,2009-05-18 16:11,15.48 
여수대교,2009-05-18 16:20,15.48 
여수대교,2009-05-18 16:30,15.48 
여수대교,2009-05-18 16:40,15.48 
여수대교,2009-05-18 16:50,15.48 
여수대교,2009-05-18 17:00,15.48 
여수대교,2009-05-18 17:10,15.47 
여수대교,2009-05-18 17:20,15.48 
여수대교,2009-05-18 17:30,15.48 
여수대교,2009-05-18 17:40,15.48 
여수대교,2009-05-18 17:50,15.48 
여수대교,2009-05-18 18:00,15.48 
여수대교,2009-05-18 18:10,15.47 
여수대교,2009-05-18 18:20,15.47 
여수대교,2009-05-18 18:30,15.47 
여수대교,2009-05-18 18:40,15.47 
여수대교,2009-05-18 18:50,15.47 
여수대교,2009-05-18 19:01,15.47 
여수대교,2009-05-18 19:10,15.47 
여수대교,2009-05-18 19:20,15.47 
여수대교,2009-05-18 19:30,15.47 
여수대교,2009-05-18 19:40,15.47 
여수대교,2009-05-18 19:50,15.47 
여수대교,2009-05-18 20:00,15.48 
여수대교,2009-05-18 20:11,15.47 
여수대교,2009-05-18 20:20,15.47 
여수대교,2009-05-18 20:30,15.48 
여수대교,2009-05-18 20:40,15.48 
여수대교,2009-05-18 20:50,15.49 
여수대교,2009-05-18 21:00,15.48 
여수대교,2009-05-18 21:10,15.47 
여수대교,2009-05-18 21:20,15.48 
여수대교,2009-05-18 21:30,15.49 
여수대교,2009-05-18 21:40,15.49 
여수대교,2009-05-18 21:50,15.49 
여수대교,2009-05-18 22:00,15.49 
여수대교,2009-05-18 22:10,15.49 
여수대교,2009-05-18 22:20,15.49 
여수대교,2009-05-18 22:30,15.48 
여수대교,2009-05-18 22:40,15.47 
여수대교,2009-05-18 22:51,15.49 
여수대교,2009-05-18 23:00,15.49 
여수대교,2009-05-18 23:10,15.49 
여수대교,2009-05-18 23:21,15.48 
여수대교,2009-05-18 23:30,15.49 
여수대교,2009-05-18 23:40,15.47 
여수대교,2009-05-18 23:50,15.48 
여수대교,2009-05-19 00:00,15.47 
여수대교,2009-05-19 00:10,15.48 
여수대교,2009-05-19 00:20,15.47 
여수대교,2009-05-19 00:30,15.47 
여수대교,2009-05-19 00:40,15.48 
여수대교,2009-05-19 00:50,15.49 
여수대교,2009-05-19 01:00,15.47 
여수대교,2009-05-19 01:11,15.45 
여수대교,2009-05-19 01:20,15.48 
여수대교,2009-05-19 01:30,15.47 
여수대교,2009-05-19 01:41,15.48 
여수대교,2009-05-19 01:50,15.48 
여수대교,2009-05-19 02:00,15.47 
여수대교,2009-05-19 02:10,15.47 
여수대교,2009-05-19 02:20,15.47 
여수대교,2009-05-19 02:30,15.47 
여수대교,2009-05-19 02:41,15.44 
여수대교,2009-05-19 02:50,15.46 
여수대교,2009-05-19 03:00,15.48 
여수대교,2009-05-19 03:10,15.46 
여수대교,2009-05-19 03:20,15.46 
여수대교,2009-05-19 03:30,15.46 
여수대교,2009-05-19 03:40,15.47 
여수대교,2009-05-19 03:50,15.47 
여수대교,2009-05-19 04:00,15.47 
여수대교,2009-05-19 04:10,15.46 
여수대교,2009-05-19 04:20,15.46 
여수대교,2009-05-19 04:30,15.47 
여수대교,2009-05-19 04:40,15.47 
여수대교,2009-05-19 04:50,15.46 
여수대교,2009-05-19 05:00,15.46 
여수대교,2009-05-19 05:10,15.45 
여수대교,2009-05-19 05:20,15.45 
여수대교,2009-05-19 05:30,15.46 
여수대교,2009-05-19 05:40,15.46 
여수대교,2009-05-19 05:50,15.46 
여수대교,2009-05-19 06:00,15.45 
여수대교,2009-05-19 06:10,15.46 
여수대교,2009-05-19 06:20,15.46 
여수대교,2009-05-19 06:30,15.46 
여수대교,2009-05-19 06:41,15.46 
여수대교,2009-05-19 06:50,15.46 
여수대교,2009-05-19 07:00,15.45 
여수대교,2009-05-19 07:10,15.46 
여수대교,2009-05-19 07:20,15.46 
여수대교,2009-05-19 07:30,15.45 
여수대교,2009-05-19 07:40,15.45 
여수대교,2009-05-19 07:50,15.46 
여수대교,2009-05-19 08:00,15.45 
여수대교,2009-05-19 08:10,15.43 
여수대교,2009-05-19 08:20,15.44 
여수대교,2009-05-19 08:30,15.44 
여수대교,2009-05-19 08:40,15.45 
여수대교,2009-05-19 08:50,15.44 
여수대교,2009-05-19 09:00,15.44 
여수대교,2009-05-19 09:10,15.44 
여수대교,2009-05-19 09:21,15.42 
여수대교,2009-05-19 09:30,15.42 
여수대교,2009-05-19 09:40,15.41 
여수대교,2009-05-19 09:50,15.40 
여수대교,2009-06-01 00:01,15.46 
여수대교,2009-06-01 00:10,15.46 
여수대교,2009-06-01 00:20,15.44 
여수대교,2009-06-01 00:30,15.46 
여수대교,2009-06-01 00:40,15.47 
여수대교,2009-06-01 00:50,15.44 
여수대교,2009-06-01 01:00,15.45 
여수대교,2009-06-01 01:10,15.46 
여수대교,2009-06-01 01:20,15.45 
여수대교,2009-06-01 01:30,15.45 
여수대교,2009-06-01 01:40,15.46 
여수대교,2009-06-01 01:50,15.46 
여수대교,2009-06-01 02:00,15.47 
여수대교,2009-06-01 02:10,15.44 
여수대교,2009-06-01 02:20,15.46 
여수대교,2009-06-01 02:30,15.44 
여수대교,2009-06-01 02:40,15.45 
여수대교,2009-06-01 02:50,15.46 
여수대교,2009-06-01 03:00,15.45 
여수대교,2009-06-01 03:11,15.46 
여수대교,2009-06-01 03:20,15.46 
여수대교,2009-06-01 03:30,15.45 
여수대교,2009-06-01 03:40,15.46 
여수대교,2009-06-01 03:50,15.44 
여수대교,2009-06-01 04:00,15.32 
여수대교,2009-06-01 04:10,15.45 
여수대교,2009-06-01 04:21,15.46 
여수대교,2009-06-01 04:31,15.45 
여수대교,2009-06-01 04:40,15.42 
여수대교,2009-06-01 04:50,15.46 
여수대교,2009-06-01 05:00,15.44 
여수대교,2009-06-01 05:10,15.39 
여수대교,2009-06-01 05:20,15.46 
여수대교,2009-06-01 05:30,15.33 
여수대교,2009-06-01 05:40,15.38 
여수대교,2009-06-01 05:51,15.41 
여수대교,2009-06-01 06:00,15.42 
여수대교,2009-06-01 06:10,15.39 
여수대교,2009-06-01 06:20,15.39 
여수대교,2009-06-01 06:30,15.42 
여수대교,2009-06-01 06:40,15.44 
여수대교,2009-06-01 06:50,15.29 
여수대교,2009-06-01 07:01,15.43 
여수대교,2009-06-01 07:10,15.44 
여수대교,2009-06-01 07:20,15.28 
여수대교,2009-06-01 07:30,15.37 
여수대교,2009-06-01 07:40,15.40 
여수대교,2009-06-01 07:51,15.43 
여수대교,2009-06-01 08:00,15.46 
여수대교,2009-06-01 08:10,15.39 
여수대교,2009-06-01 08:20,15.42 
여수대교,2009-06-01 08:30,15.42 
여수대교,2009-06-01 08:40,15.35 
여수대교,2009-06-01 08:50,15.41 
여수대교,2009-06-01 09:00,15.41 
여수대교,2009-06-01 09:11,15.40 
여수대교,2009-06-01 09:20,15.39 
여수대교,2009-06-01 09:30,15.39 
여수대교,2009-06-01 09:40,15.39 
여수대교,2009-06-01 09:51,15.38 
여수대교,2009-06-01 10:00,15.37 
여수대교,2009-06-01 10:10,15.38 
여수대교,2009-06-01 10:20,15.38 
여수대교,2009-06-01 10:30,15.38 
여수대교,2009-06-01 10:40,15.38 
여수대교,2009-06-01 10:51,15.38 
여수대교,2009-06-01 11:00,15.39 
여수대교,2009-06-01 11:10,15.38 
여수대교,2009-06-01 11:20,15.38 
여수대교,2009-06-01 11:30,15.38 
여수대교,2009-06-01 11:41,15.39 
여수대교,2009-06-01 11:51,15.39 
여수대교,2009-06-01 12:00,15.39 
여수대교,2009-06-01 12:10,15.39 
여수대교,2009-06-01 12:20,15.39 
여수대교,2009-06-01 12:30,15.39 
여수대교,2009-06-01 12:40,15.39 
여수대교,2009-06-01 12:50,15.39 
여수대교,2009-06-01 13:00,15.40 
여수대교,2009-06-01 13:10,15.39 
여수대교,2009-06-01 13:20,15.40 
여수대교,2009-06-01 13:30,15.40 
여수대교,2009-06-01 13:41,15.40 
여수대교,2009-06-01 13:50,15.40 
여수대교,2009-06-01 14:00,15.40 
여수대교,2009-06-01 14:10,15.41 
여수대교,2009-06-01 14:20,15.40 
여수대교,2009-06-01 14:30,15.40 
여수대교,2009-06-01 14:41,15.40 
여수대교,2009-06-01 14:50,15.41 
여수대교,2009-06-01 15:00,15.42 
여수대교,2009-06-01 15:10,15.43 
여수대교,2009-06-01 15:20,15.43 
여수대교,2009-06-01 15:30,15.43 
여수대교,2009-06-01 15:40,15.43 
여수대교,2009-06-01 15:50,15.45 
여수대교,2009-06-01 16:00,15.44 
여수대교,2009-06-01 16:10,15.44 
여수대교,2009-06-01 16:20,15.44 
여수대교,2009-06-01 16:30,15.44 
여수대교,2009-06-01 16:40,15.44 
여수대교,2009-06-01 16:50,15.44 
여수대교,2009-06-01 17:00,15.45 
여수대교,2009-06-01 17:10,15.45 
여수대교,2009-06-01 17:20,15.45 
여수대교,2009-06-01 17:30,15.45 
여수대교,2009-06-01 17:40,15.45 
여수대교,2009-06-01 17:50,15.45 
여수대교,2009-06-01 18:00,15.45 
여수대교,2009-06-01 18:10,15.46 
여수대교,2009-06-01 18:20,15.45 
여수대교,2009-06-01 18:30,15.46 
여수대교,2009-06-01 18:40,15.46 
여수대교,2009-06-01 18:50,15.46 
여수대교,2009-06-01 19:01,15.45 
여수대교,2009-06-01 19:10,15.44 
여수대교,2009-06-01 19:20,15.44 
여수대교,2009-06-01 19:31,15.45 
여수대교,2009-06-01 19:41,15.45 
여수대교,2009-06-01 19:50,15.45 
여수대교,2009-06-01 20:00,15.45 
여수대교,2009-06-01 20:11,15.44 
여수대교,2009-06-01 20:21,15.46 
여수대교,2009-06-01 20:30,15.44 
여수대교,2009-06-01 20:41,15.45 
여수대교,2009-06-01 20:50,15.45 
여수대교,2009-06-01 21:01,15.44 
여수대교,2009-06-01 21:10,15.45 
여수대교,2009-06-01 21:21,15.45 
여수대교,2009-06-01 21:31,15.45 
여수대교,2009-06-01 21:40,15.44 
여수대교,2009-06-01 21:50,15.44 
여수대교,2009-06-01 22:01,15.44 
여수대교,2009-06-01 22:10,15.44 
여수대교,2009-06-01 22:20,15.45 
여수대교,2009-06-01 22:31,15.44 
여수대교,2009-06-01 22:40,15.45 
여수대교,2009-06-01 22:50,15.45 
여수대교,2009-06-01 23:00,15.44 
여수대교,2009-06-01 23:11,15.44 
여수대교,2009-06-01 23:20,15.44 
여수대교,2009-06-01 23:30,15.44 
여수대교,2009-06-01 23:40,15.45 
여수대교,2009-06-01 23:50,15.45 
여수대교,2009-06-02 00:00,15.45 
여수대교,2009-06-02 00:10,15.44 
여수대교,2009-06-02 00:20,15.44 
여수대교,2009-06-02 00:30,15.44 
여수대교,2009-06-02 00:40,15.44 
여수대교,2009-06-02 00:50,15.44 
여수대교,2009-06-02 01:01,15.43 
여수대교,2009-06-02 01:10,15.44 
여수대교,2009-06-02 01:20,15.42 
여수대교,2009-06-02 01:30,15.43 
여수대교,2009-06-02 01:40,15.43 
여수대교,2009-06-02 01:51,15.43 
여수대교,2009-06-02 02:01,15.42 
여수대교,2009-06-02 02:10,15.43 
여수대교,2009-06-02 02:20,15.43 
여수대교,2009-06-02 02:30,15.42 
여수대교,2009-06-02 02:41,15.45 
여수대교,2009-06-02 02:50,15.42 
여수대교,2009-06-02 03:00,15.43 
여수대교,2009-06-02 03:11,15.44 
여수대교,2009-06-02 03:20,15.45 
여수대교,2009-06-02 03:30,15.44 
여수대교,2009-06-02 03:41,15.43 
여수대교,2009-06-02 03:50,15.43 
여수대교,2009-06-02 04:00,15.43 
여수대교,2009-06-02 04:10,15.44 
여수대교,2009-06-02 04:20,15.42 
여수대교,2009-06-02 04:30,15.43 
여수대교,2009-06-02 04:41,15.43 
여수대교,2009-06-02 04:50,15.44 
여수대교,2009-06-02 05:00,15.44 
여수대교,2009-06-02 05:10,15.44 
여수대교,2009-06-02 05:20,15.44 
여수대교,2009-06-02 05:30,15.45 
여수대교,2009-06-02 05:40,15.44 
여수대교,2009-06-02 05:50,15.44 
여수대교,2009-06-02 06:00,15.44 
여수대교,2009-06-02 06:10,15.44 
여수대교,2009-06-02 06:20,15.44 
여수대교,2009-06-02 06:30,15.46 
여수대교,2009-06-02 06:40,15.44 
여수대교,2009-06-02 06:50,15.44 
여수대교,2009-06-02 07:01,15.44 
여수대교,2009-06-02 07:10,15.44 
여수대교,2009-06-02 07:20,15.44 
여수대교,2009-06-02 07:30,15.44 
여수대교,2009-06-02 07:40,15.43 
여수대교,2009-06-02 07:50,15.43 
여수대교,2009-06-02 08:00,15.44 
여수대교,2009-06-02 08:10,15.43 
여수대교,2009-06-02 08:20,15.43 
여수대교,2009-06-02 08:30,15.43 
여수대교,2009-06-02 08:40,15.43 
여수대교,2009-06-02 08:50,15.42 
여수대교,2009-06-02 09:00,15.43 
여수대교,2009-06-02 09:11,15.42 
여수대교,2009-06-02 09:21,15.41 
여수대교,2009-06-02 09:30,15.42 
여수대교,2009-06-02 09:40,15.41 
여수대교,2009-06-02 09:50,15.41 
여수대교,2009-06-02 10:00,15.40 
여수대교,2009-06-02 10:10,15.39 
여수대교,2009-06-02 10:20,15.39 
여수대교,2009-06-02 10:31,15.39 
여수대교,2009-06-02 10:40,15.40 
여수대교,2009-06-02 10:50,15.39 
여수대교,2009-06-02 11:00,15.39 
여수대교,2009-06-02 11:10,15.40 
여수대교,2009-06-02 11:20,15.40 
여수대교,2009-06-02 11:30,15.40 
여수대교,2009-06-02 11:40,15.40 
여수대교,2009-06-02 11:50,15.40 
여수대교,2009-06-02 12:00,15.40 
여수대교,2009-06-02 12:11,15.41 
여수대교,2009-06-02 12:21,15.41 
여수대교,2009-06-02 12:31,15.41 
여수대교,2009-06-02 12:40,15.40 
여수대교,2009-06-02 12:50,15.42 
여수대교,2009-06-02 13:00,15.41 
여수대교,2009-06-02 13:10,15.41 
여수대교,2009-06-02 13:20,15.40 
여수대교,2009-06-02 13:30,15.40 
여수대교,2009-06-02 13:40,15.40 
여수대교,2009-06-02 13:50,15.40 
여수대교,2009-06-02 14:00,15.40 
여수대교,2009-06-02 14:10,15.40 
여수대교,2009-06-02 14:20,15.41 
여수대교,2009-06-02 14:30,15.40 
여수대교,2009-06-02 14:40,15.41 
여수대교,2009-06-02 14:50,15.41 
여수대교,2009-06-02 15:00,15.42 
여수대교,2009-06-02 15:10,15.43 
여수대교,2009-06-02 15:20,15.45 
여수대교,2009-06-02 15:31,15.47 
여수대교,2009-06-02 15:40,15.50 
여수대교,2009-06-02 15:50,15.51 
여수대교,2009-06-02 16:01,15.54 
여수대교,2009-06-02 16:10,15.54 
여수대교,2009-06-02 16:21,15.55 
여수대교,2009-06-02 16:30,15.55 
여수대교,2009-06-02 16:40,15.55 
여수대교,2009-06-02 16:51,15.56 
여수대교,2009-06-02 17:01,15.54 
여수대교,2009-06-02 17:10,15.54 
여수대교,2009-06-02 17:21,15.55 
여수대교,2009-06-02 17:37,15.56 
여수대교,2009-06-02 17:40,15.58 
여수대교,2009-06-02 17:50,15.58 
여수대교,2009-06-02 18:00,15.57 
여수대교,2009-06-02 18:10,15.58 
여수대교,2009-06-02 18:20,15.58 
여수대교,2009-06-02 18:30,15.56 
여수대교,2009-06-02 18:40,15.57 
여수대교,2009-06-02 18:51,15.58 
여수대교,2009-06-02 19:00,15.56 
여수대교,2009-06-02 19:10,15.58 
여수대교,2009-06-02 19:21,15.58 
여수대교,2009-06-02 19:30,15.60 
여수대교,2009-06-02 19:40,15.58 
여수대교,2009-06-02 19:50,15.58 
여수대교,2009-06-02 20:01,15.58 
여수대교,2009-06-02 20:10,15.59 
여수대교,2009-06-02 20:20,15.57 
여수대교,2009-06-02 20:30,15.56 
여수대교,2009-06-02 20:40,15.55 
여수대교,2009-06-02 20:50,15.55 
여수대교,2009-06-02 21:00,15.54 
여수대교,2009-06-02 21:11,15.55 
여수대교,2009-06-02 21:20,15.55 
여수대교,2009-06-02 21:30,15.52 
여수대교,2009-06-02 21:40,15.51 
여수대교,2009-06-02 21:51,15.52 
여수대교,2009-06-02 22:00,15.51 
여수대교,2009-06-02 22:11,15.52 
여수대교,2009-06-02 22:20,15.51 
여수대교,2009-06-02 22:31,15.50 
여수대교,2009-06-02 22:40,15.50 
여수대교,2009-06-02 22:50,15.49 
여수대교,2009-06-02 23:01,15.49 
여수대교,2009-06-02 23:10,15.48 
여수대교,2009-06-02 23:20,15.48 
여수대교,2009-06-02 23:30,15.48 
여수대교,2009-06-02 23:40,15.47 
여수대교,2009-06-02 23:51,15.47 
여수대교,2009-06-03 00:00,15.47 
여수대교,2009-06-03 00:10,15.47 
여수대교,2009-06-03 00:20,15.47 
여수대교,2009-06-03 00:30,15.46 
여수대교,2009-06-03 00:40,15.47 
여수대교,2009-06-03 00:50,15.46 
여수대교,2009-06-03 01:00,15.46 
여수대교,2009-06-03 01:10,15.46 
여수대교,2009-06-03 01:21,15.46 
여수대교,2009-06-03 01:30,15.46 
여수대교,2009-06-03 01:41,15.45 
여수대교,2009-06-03 01:50,15.46 
여수대교,2009-06-03 02:00,15.45 
여수대교,2009-06-03 02:10,15.44 
여수대교,2009-06-03 02:20,15.45 
여수대교,2009-06-03 02:30,15.45 
여수대교,2009-06-03 02:41,15.45 
여수대교,2009-06-03 02:50,15.46 
여수대교,2009-06-03 03:00,15.45 
여수대교,2009-06-03 03:10,15.45 
여수대교,2009-06-03 03:21,15.45 
여수대교,2009-06-03 03:30,15.45 
여수대교,2009-06-03 03:40,15.45 
여수대교,2009-06-03 03:50,15.45 
여수대교,2009-06-03 04:00,15.46 
여수대교,2009-06-03 04:11,15.45 
여수대교,2009-06-03 04:20,15.45 
여수대교,2009-06-03 04:31,15.44 
여수대교,2009-06-03 04:40,15.45 
여수대교,2009-06-03 04:50,15.45 
여수대교,2009-06-03 05:00,15.45 
여수대교,2009-06-03 05:11,15.45 
여수대교,2009-06-03 05:20,15.45 
여수대교,2009-06-03 05:30,15.45 
여수대교,2009-06-03 05:41,15.45 
여수대교,2009-06-03 05:50,15.44 
여수대교,2009-06-03 06:01,15.45 
여수대교,2009-06-03 06:10,15.46 
여수대교,2009-06-03 06:20,15.48 
여수대교,2009-06-03 06:31,15.49 
여수대교,2009-06-03 06:40,15.52 
여수대교,2009-06-03 06:50,15.54 
여수대교,2009-06-03 07:00,15.54 
여수대교,2009-06-03 07:10,15.54 
여수대교,2009-06-03 07:20,15.53 
여수대교,2009-06-03 07:30,15.54 
여수대교,2009-06-03 07:40,15.55 
여수대교,2009-06-03 07:50,15.60 
여수대교,2009-06-03 08:00,15.63 
여수대교,2009-06-03 08:10,15.63 
여수대교,2009-06-03 08:20,15.64 
여수대교,2009-06-03 08:31,15.63 
여수대교,2009-06-03 08:40,15.63 
여수대교,2009-06-03 08:50,15.62 
여수대교,2009-06-03 09:01,15.61 
여수대교,2009-06-03 09:10,15.60 
여수대교,2009-06-03 09:20,15.59 
여수대교,2009-06-03 09:31,15.58 
여수대교,2009-06-03 09:40,15.58 
여수대교,2009-06-03 09:51,15.57 
여수대교,2009-06-03 10:00,15.57 
여수대교,2009-06-03 10:10,15.57 
여수대교,2009-06-03 10:20,15.59 
여수대교,2009-06-03 10:30,15.61 
여수대교,2009-06-03 10:40,15.59 
여수대교,2009-06-03 10:50,15.62 
여수대교,2009-06-03 11:00,15.61 
여수대교,2009-06-03 11:10,15.60 
여수대교,2009-06-03 11:20,15.59 
여수대교,2009-06-03 11:30,15.60 
여수대교,2009-06-03 11:40,15.58 
여수대교,2009-06-03 11:51,15.58 
여수대교,2009-06-03 12:00,15.58 
여수대교,2009-06-03 12:11,15.57 
여수대교,2009-06-03 12:20,15.57 
여수대교,2009-06-03 12:31,15.58 
여수대교,2009-06-03 12:40,15.57 
여수대교,2009-06-03 12:50,15.54 
여수대교,2009-06-03 13:00,15.55 
여수대교,2009-06-03 13:10,15.54 
여수대교,2009-06-03 13:20,15.54 
여수대교,2009-06-03 13:31,15.53 
여수대교,2009-06-03 13:40,15.53 
여수대교,2009-06-03 13:50,15.53 
여수대교,2009-06-03 14:00,15.53 
여수대교,2009-06-03 14:10,15.53 
여수대교,2009-06-03 14:20,15.53 
여수대교,2009-06-03 14:31,15.52 
여수대교,2009-06-03 14:40,15.52 
여수대교,2009-06-03 14:50,15.52 
여수대교,2009-06-03 15:00,15.53 
여수대교,2009-06-03 15:11,15.51 
여수대교,2009-06-03 15:20,15.51 
여수대교,2009-06-03 15:31,15.52 
여수대교,2009-06-03 15:40,15.52 
여수대교,2009-06-03 15:50,15.53 
여수대교,2009-06-03 16:01,15.53 
여수대교,2009-06-03 16:10,15.52 
여수대교,2009-06-03 16:20,15.51 
여수대교,2009-06-03 16:30,15.51 
여수대교,2009-06-03 16:40,15.51 
여수대교,2009-06-03 16:50,15.51 
여수대교,2009-06-03 17:00,15.51 
여수대교,2009-06-03 17:10,15.50 
여수대교,2009-06-03 17:21,15.50 
여수대교,2009-06-03 17:30,15.50 
여수대교,2009-06-03 17:41,15.51 
여수대교,2009-06-03 17:50,15.51 
여수대교,2009-06-03 18:01,15.50 
여수대교,2009-06-03 18:11,15.50 
여수대교,2009-06-03 18:20,15.50 
여수대교,2009-06-03 18:30,15.50 
여수대교,2009-06-03 18:41,15.49 
여수대교,2009-06-03 18:50,15.49 
여수대교,2009-06-03 19:00,15.49 
여수대교,2009-06-03 19:11,15.48 
여수대교,2009-06-03 19:20,15.49 
여수대교,2009-06-03 19:30,15.48 
여수대교,2009-06-03 19:40,15.49 
여수대교,2009-06-03 19:50,15.48 
여수대교,2009-06-03 20:00,15.48 
여수대교,2009-06-03 20:10,15.48 
여수대교,2009-06-03 20:21,15.48 
여수대교,2009-06-03 20:30,15.48 
여수대교,2009-06-03 20:40,15.48 
여수대교,2009-06-03 20:51,15.48 
여수대교,2009-06-03 21:01,15.48 
여수대교,2009-06-03 21:10,15.48 
여수대교,2009-06-03 21:20,15.47 
여수대교,2009-06-03 21:30,15.48 
여수대교,2009-06-03 21:55,15.48 
여수대교,2009-06-03 22:00,15.48 
여수대교,2009-06-03 22:10,15.48 
여수대교,2009-06-03 22:20,15.48 
여수대교,2009-06-03 22:30,15.46 
여수대교,2009-06-03 22:40,15.47 
여수대교,2009-06-03 22:50,15.47 
