관측소명,시간,수위
여수대교,2008-05-15 10:20,15.42 
여수대교,2008-05-15 10:30,15.40 
여수대교,2008-05-15 10:41,15.42 
여수대교,2008-05-15 10:50,15.42 
여수대교,2008-05-15 11:00,15.00 
여수대교,2008-05-15 11:20,15.00 
여수대교,2008-05-15 11:50,15.42 
여수대교,2008-05-15 12:11,15.42 
여수대교,2008-05-15 12:20,15.42 
여수대교,2008-05-15 12:30,15.42 
여수대교,2008-05-15 12:40,5.42 
여수대교,2008-05-15 12:50,15.42 
여수대교,2008-05-15 13:00,15.40 
여수대교,2008-05-15 13:10,15.42 
여수대교,2008-05-15 13:21,15.42 
여수대교,2008-05-15 13:30,15.42 
여수대교,2008-05-15 13:40,15.00 
여수대교,2008-05-15 13:51,15.42 
여수대교,2008-05-15 14:10,15.42 
여수대교,2008-05-15 14:20,15.42 
여수대교,2008-05-15 14:30,15.42 
여수대교,2008-05-15 14:40,15.42 
여수대교,2008-05-15 14:50,15.42 
여수대교,2008-05-15 15:00,15.42 
여수대교,2008-05-15 15:10,15.42 
여수대교,2008-05-15 15:20,15.42 
여수대교,2008-05-15 15:30,15.42 
여수대교,2008-05-15 15:40,15.42 
여수대교,2008-05-15 15:51,15.42 
여수대교,2008-05-15 16:00,15.42 
여수대교,2008-05-15 16:10,15.42 
여수대교,2008-05-15 16:31,15.42 
여수대교,2008-05-15 16:40,15.42 
여수대교,2008-05-15 16:50,15.42 
여수대교,2008-05-15 17:00,15.00 
여수대교,2008-05-15 17:10,15.42 
여수대교,2008-05-15 17:20,15.42 
여수대교,2008-05-15 17:30,15.42 
여수대교,2008-05-15 17:40,15.42 
여수대교,2008-05-15 17:50,15.00 
여수대교,2008-05-15 18:10,15.42 
여수대교,2008-05-15 18:30,15.02 
여수대교,2008-05-15 18:40,15.00 
여수대교,2008-05-15 18:51,15.42 
여수대교,2008-05-15 19:01,15.42 
여수대교,2008-05-15 19:10,15.42 
여수대교,2008-05-15 19:31,15.42 
여수대교,2008-05-15 19:40,15.42 
여수대교,2008-05-15 19:50,15.42 
여수대교,2008-05-15 20:01,15.40 
여수대교,2008-05-15 20:10,15.40 
여수대교,2008-05-15 20:20,15.42 
여수대교,2008-05-15 20:30,15.42 
여수대교,2008-05-15 20:41,15.42 
여수대교,2008-05-15 20:50,15.42 
여수대교,2008-05-15 21:00,15.42 
여수대교,2008-05-15 21:20,15.42 
여수대교,2008-05-15 21:31,15.42 
여수대교,2008-05-15 21:40,15.42 
여수대교,2008-05-15 21:50,15.42 
여수대교,2008-05-15 22:01,15.42 
여수대교,2008-05-15 22:10,15.40 
여수대교,2008-05-15 22:20,15.42 
여수대교,2008-05-15 22:31,15.42 
여수대교,2008-05-15 22:40,15.42 
여수대교,2008-05-15 22:50,15.42 
여수대교,2008-05-15 23:01,15.42 
여수대교,2008-05-15 23:10,55.42 
여수대교,2008-05-15 23:20,15.42 
여수대교,2008-05-15 23:30,15.42 
여수대교,2008-05-15 23:40,15.42 
여수대교,2008-05-16 00:00,15.42 
여수대교,2008-05-16 00:10,15.42 
여수대교,2008-05-16 00:20,15.42 
여수대교,2008-05-16 00:31,15.42 
여수대교,2008-05-16 00:40,15.42 
여수대교,2008-05-16 01:01,15.42 
여수대교,2008-05-16 01:10,15.42 
여수대교,2008-05-16 01:20,15.42 
여수대교,2008-05-16 01:31,15.42 
여수대교,2008-05-16 01:40,15.42 
여수대교,2008-05-16 02:01,15.42 
여수대교,2008-05-16 02:10,15.42 
여수대교,2008-05-16 02:20,15.42 
여수대교,2008-05-16 02:31,15.42 
여수대교,2008-05-16 02:40,15.42 
여수대교,2008-05-16 02:50,15.00 
여수대교,2008-05-16 03:00,15.42 
여수대교,2008-05-16 03:10,5.42 
여수대교,2008-05-16 03:21,15.42 
여수대교,2008-05-16 03:30,15.42 
여수대교,2008-05-16 03:40,15.42 
여수대교,2008-05-16 04:00,15.42 
여수대교,2008-05-16 04:10,15.42 
여수대교,2008-05-16 04:20,15.42 
여수대교,2008-05-16 04:30,15.42 
여수대교,2008-05-16 04:40,15.42 
여수대교,2008-05-16 04:50,15.42 
여수대교,2008-05-16 05:00,15.42 
여수대교,2008-05-16 05:10,15.00 
여수대교,2008-05-16 05:30,15.42 
여수대교,2008-05-16 05:40,15.40 
여수대교,2008-05-16 05:50,15.42 
여수대교,2008-05-16 06:00,15.42 
여수대교,2008-05-16 06:10,15.42 
여수대교,2008-05-16 06:21,15.42 
여수대교,2008-05-16 06:30,15.42 
여수대교,2008-05-16 06:51,15.42 
여수대교,2008-05-16 07:00,15.42 
여수대교,2008-05-16 07:10,15.42 
여수대교,2008-05-16 07:21,15.42 
여수대교,2008-05-16 07:30,15.42 
여수대교,2008-05-16 07:40,15.42 
여수대교,2008-05-16 08:00,15.42 
여수대교,2008-05-16 08:10,15.40 
여수대교,2008-05-16 08:20,15.42 
여수대교,2008-05-16 08:30,15.42 
여수대교,2008-05-16 08:40,15.42 
여수대교,2008-05-16 09:10,15.42 
여수대교,2008-05-16 09:20,15.42 
여수대교,2008-05-16 09:30,15.42 
여수대교,2008-05-16 09:50,15.42 
여수대교,2008-05-16 10:00,15.42 
여수대교,2008-05-16 10:10,15.42 
여수대교,2008-05-16 10:20,15.42 
여수대교,2008-05-16 10:31,15.42 
여수대교,2008-05-16 10:40,15.00 
여수대교,2008-05-16 10:50,15.42 
여수대교,2008-05-16 11:01,15.42 
여수대교,2008-05-16 11:10,15.42 
여수대교,2008-05-16 11:20,15.42 
여수대교,2008-05-16 11:30,15.42 
여수대교,2008-05-16 11:40,15.42 
여수대교,2008-05-16 11:50,15.42 
여수대교,2008-05-16 12:00,15.00 
여수대교,2008-05-16 12:10,15.42 
여수대교,2008-05-16 12:20,15.42 
여수대교,2008-05-16 12:30,15.42 
여수대교,2008-05-16 12:41,15.42 
여수대교,2008-05-16 12:50,15.42 
여수대교,2008-05-16 13:20,15.42 
여수대교,2008-05-16 13:30,15.42 
여수대교,2008-05-16 13:40,15.42 
여수대교,2008-05-16 13:51,15.42 
여수대교,2008-05-16 14:01,15.42 
여수대교,2008-05-16 14:10,15.42 
여수대교,2008-05-16 14:20,15.42 
여수대교,2008-05-16 14:30,15.42 
여수대교,2008-05-16 14:40,15.42 
여수대교,2008-05-16 14:50,15.42 
여수대교,2008-05-16 15:00,15.42 
여수대교,2008-05-16 15:10,15.42 
여수대교,2008-05-16 15:20,15.42 
여수대교,2008-05-16 15:30,15.42 
여수대교,2008-05-16 15:40,15.42 
여수대교,2008-05-16 15:50,15.42 
여수대교,2008-05-16 16:01,15.40 
여수대교,2008-05-16 16:20,15.42 
여수대교,2008-05-16 16:30,15.42 
여수대교,2008-05-16 16:40,15.00 
여수대교,2008-05-16 16:51,15.42 
여수대교,2008-05-16 17:00,15.00 
여수대교,2008-05-16 17:10,15.42 
여수대교,2008-05-16 17:20,15.42 
여수대교,2008-05-16 17:30,15.40 
여수대교,2008-05-16 17:40,15.42 
여수대교,2008-05-16 18:00,15.42 
여수대교,2008-05-16 18:10,15.42 
여수대교,2008-05-16 18:20,15.42 
여수대교,2008-05-16 18:31,15.42 
여수대교,2008-05-16 18:40,15.42 
여수대교,2008-05-16 18:50,15.42 
여수대교,2008-05-16 19:01,15.00 
여수대교,2008-05-16 19:10,15.42 
여수대교,2008-05-16 19:20,15.42 
여수대교,2008-05-16 19:30,15.42 
여수대교,2008-05-16 19:40,15.40 
여수대교,2008-05-16 19:51,15.42 
여수대교,2008-05-16 20:00,15.42 
여수대교,2008-05-16 20:10,15.40 
여수대교,2008-05-16 20:20,15.42 
여수대교,2008-05-16 20:30,15.42 
여수대교,2008-05-16 20:40,15.42 
여수대교,2008-05-16 20:50,15.42 
여수대교,2008-05-16 21:00,4.42 
여수대교,2008-05-16 21:10,15.42 
여수대교,2008-05-16 21:21,15.42 
여수대교,2008-05-16 21:30,15.42 
여수대교,2008-05-16 21:40,15.40 
여수대교,2008-05-16 21:51,15.42 
여수대교,2008-05-16 22:01,15.42 
여수대교,2008-05-16 22:10,15.42 
여수대교,2008-05-16 22:20,15.42 
여수대교,2008-05-16 22:31,15.42 
여수대교,2008-05-16 22:40,15.42 
여수대교,2008-05-16 22:50,15.42 
여수대교,2008-05-16 23:00,15.42 
여수대교,2008-05-16 23:10,15.42 
여수대교,2008-05-16 23:20,15.42 
여수대교,2008-05-16 23:30,15.42 
여수대교,2008-05-16 23:40,15.42 
여수대교,2008-05-16 23:50,15.40 
여수대교,2008-05-17 00:10,15.42 
여수대교,2008-05-17 00:20,15.42 
여수대교,2008-05-17 00:41,15.42 
여수대교,2008-05-17 00:50,15.42 
여수대교,2008-05-17 01:00,15.42 
여수대교,2008-05-17 01:21,15.42 
여수대교,2008-05-17 01:30,15.00 
여수대교,2008-05-17 01:40,15.42 
여수대교,2008-05-17 01:51,15.42 
여수대교,2008-05-17 02:01,15.42 
여수대교,2008-05-17 02:10,15.42 
여수대교,2008-05-17 02:20,15.42 
여수대교,2008-05-17 02:30,15.00 
여수대교,2008-05-17 02:40,15.00 
여수대교,2008-05-17 02:50,15.42 
여수대교,2008-05-17 03:00,15.42 
여수대교,2008-05-17 03:10,15.42 
여수대교,2008-05-17 03:30,15.42 
여수대교,2008-05-17 03:40,15.42 
여수대교,2008-05-17 03:51,15.42 
여수대교,2008-05-17 04:00,15.42 
여수대교,2008-05-17 04:10,15.42 
여수대교,2008-05-17 04:20,15.42 
여수대교,2008-05-17 04:31,15.42 
여수대교,2008-05-17 04:40,15.42 
여수대교,2008-05-17 04:50,15.42 
여수대교,2008-05-17 05:00,15.42 
여수대교,2008-05-17 05:11,15.42 
여수대교,2008-05-17 05:20,15.42 
여수대교,2008-05-17 05:30,15.42 
여수대교,2008-05-17 05:50,15.42 
여수대교,2008-05-17 06:00,15.42 
여수대교,2008-05-17 06:10,15.42 
여수대교,2008-05-17 06:21,15.42 
여수대교,2008-05-17 06:30,15.42 
여수대교,2008-05-17 06:40,15.42 
여수대교,2008-05-17 06:50,15.42 
여수대교,2008-05-17 07:00,15.42 
여수대교,2008-05-17 07:11,15.42 
여수대교,2008-05-17 07:20,15.42 
여수대교,2008-05-17 07:30,15.42 
여수대교,2008-05-17 07:51,15.42 
여수대교,2008-05-17 08:01,15.42 
여수대교,2008-05-17 08:10,15.42 
여수대교,2008-05-17 08:20,15.42 
여수대교,2008-05-17 08:30,15.42 
여수대교,2008-05-17 08:40,15.42 
여수대교,2008-05-17 08:51,15.42 
여수대교,2008-05-17 09:00,15.00 
여수대교,2008-05-17 09:10,15.00 
여수대교,2008-05-17 09:21,15.42 
여수대교,2008-05-17 09:30,15.42 
여수대교,2008-05-17 09:40,15.42 
여수대교,2008-05-17 09:50,15.42 
여수대교,2008-05-17 10:00,15.42 
여수대교,2008-05-17 10:11,15.42 
여수대교,2008-05-17 10:20,15.42 
여수대교,2008-05-17 10:30,15.00 
여수대교,2008-05-17 10:40,15.42 
여수대교,2008-05-17 10:51,15.42 
여수대교,2008-05-17 11:01,15.42 
여수대교,2008-05-17 11:10,15.42 
여수대교,2008-05-17 11:20,15.42 
여수대교,2008-05-17 11:30,15.42 
여수대교,2008-05-17 11:40,15.42 
여수대교,2008-05-17 11:50,15.42 
여수대교,2008-05-17 12:00,15.00 
여수대교,2008-05-17 12:10,15.42 
여수대교,2008-05-17 12:21,15.42 
여수대교,2008-05-17 12:30,15.42 
여수대교,2008-05-17 12:40,15.42 
여수대교,2008-05-17 12:50,15.42 
여수대교,2008-05-17 13:01,15.40 
여수대교,2008-05-17 13:11,15.42 
여수대교,2008-05-17 13:20,15.42 
여수대교,2008-05-17 13:40,15.42 
여수대교,2008-05-17 13:50,15.42 
여수대교,2008-05-17 14:01,15.40 
여수대교,2008-05-17 14:20,15.42 
여수대교,2008-05-17 14:30,15.40 
여수대교,2008-05-17 14:40,15.42 
여수대교,2008-05-17 14:51,15.42 
여수대교,2008-05-17 15:00,15.42 
여수대교,2008-05-17 15:10,15.42 
여수대교,2008-05-17 15:21,15.42 
여수대교,2008-05-17 15:30,15.42 
여수대교,2008-05-17 15:50,15.40 
여수대교,2008-05-17 16:01,15.00 
여수대교,2008-05-17 16:11,15.42 
여수대교,2008-05-17 16:30,15.42 
여수대교,2008-05-17 16:41,15.42 
여수대교,2008-05-17 16:50,15.42 
여수대교,2008-05-17 17:00,15.42 
여수대교,2008-05-17 17:10,15.42 
여수대교,2008-05-17 17:20,15.42 
여수대교,2008-05-17 17:31,15.42 
여수대교,2008-05-17 17:40,15.42 
여수대교,2008-05-17 17:50,15.42 
여수대교,2008-05-17 18:00,15.00 
여수대교,2008-05-17 18:11,15.42 
여수대교,2008-05-17 18:21,15.42 
여수대교,2008-05-17 18:30,15.42 
여수대교,2008-05-17 18:40,15.42 
여수대교,2008-05-17 18:50,15.42 
여수대교,2008-05-17 19:01,15.00 
여수대교,2008-05-17 19:10,15.42 
여수대교,2008-05-17 19:30,15.42 
여수대교,2008-05-17 19:41,15.42 
여수대교,2008-05-17 19:50,15.42 
여수대교,2008-05-17 20:00,15.42 
여수대교,2008-05-17 20:10,15.42 
여수대교,2008-05-17 20:20,15.42 
여수대교,2008-05-17 20:30,15.00 
여수대교,2008-05-17 20:40,15.42 
여수대교,2008-05-17 21:11,15.42 
여수대교,2008-05-17 21:20,15.42 
여수대교,2008-05-17 21:30,15.42 
여수대교,2008-05-17 21:41,15.42 
여수대교,2008-05-17 21:51,15.42 
여수대교,2008-05-17 22:00,15.42 
여수대교,2008-05-17 22:10,15.42 
여수대교,2008-05-17 22:21,15.42 
여수대교,2008-05-17 22:31,15.42 
여수대교,2008-05-17 22:40,15.42 
여수대교,2008-05-17 22:50,15.40 
여수대교,2008-05-17 23:00,15.42 
여수대교,2008-05-17 23:10,5.42 
여수대교,2008-05-17 23:20,15.42 
여수대교,2008-05-17 23:30,15.42 
여수대교,2008-05-17 23:40,15.42 
여수대교,2008-05-17 23:51,15.42 
여수대교,2008-05-18 00:00,15.42 
여수대교,2008-05-18 00:10,15.00 
여수대교,2008-05-18 00:20,15.00 
여수대교,2008-05-18 00:30,15.00 
여수대교,2008-05-18 00:40,15.42 
여수대교,2008-05-18 00:50,15.42 
여수대교,2008-05-18 01:00,15.40 
여수대교,2008-05-18 01:11,15.42 
여수대교,2008-05-18 01:21,15.42 
여수대교,2008-05-18 01:30,5.42 
여수대교,2008-05-18 01:40,15.42 
여수대교,2008-05-18 01:50,15.42 
여수대교,2008-05-18 02:10,15.42 
여수대교,2008-05-18 02:20,15.42 
여수대교,2008-05-18 02:30,15.42 
여수대교,2008-05-18 02:40,15.40 
여수대교,2008-05-18 02:50,15.00 
여수대교,2008-05-18 03:00,15.42 
여수대교,2008-05-18 03:11,15.42 
여수대교,2008-05-18 03:21,15.42 
여수대교,2008-05-18 03:30,15.42 
여수대교,2008-05-18 03:40,15.42 
여수대교,2008-05-18 03:51,15.42 
여수대교,2008-05-18 04:01,15.42 
여수대교,2008-05-18 04:10,15.42 
여수대교,2008-05-18 04:20,15.42 
여수대교,2008-05-18 04:30,10.00 
여수대교,2008-05-18 04:40,15.42 
여수대교,2008-05-18 04:51,15.42 
여수대교,2008-05-18 05:00,15.42 
여수대교,2008-05-18 05:10,15.42 
여수대교,2008-05-18 05:20,15.40 
여수대교,2008-05-18 05:30,15.42 
여수대교,2008-05-18 05:40,15.42 
여수대교,2008-05-18 05:50,15.42 
여수대교,2008-05-18 06:00,15.42 
여수대교,2008-05-18 06:10,15.42 
여수대교,2008-05-18 06:21,15.00 
여수대교,2008-05-18 06:30,15.42 
여수대교,2008-05-18 06:40,15.42 
여수대교,2008-05-18 06:50,15.42 
여수대교,2008-05-18 07:00,15.42 
여수대교,2008-05-18 07:10,15.42 
여수대교,2008-05-18 07:20,15.42 
여수대교,2008-05-18 07:30,15.42 
여수대교,2008-05-18 07:41,15.42 
여수대교,2008-05-18 07:50,15.00 
여수대교,2008-05-18 08:00,15.42 
여수대교,2008-05-18 08:10,15.00 
여수대교,2008-05-18 08:20,15.42 
여수대교,2008-05-18 08:30,15.42 
여수대교,2008-05-18 08:40,15.42 
여수대교,2008-05-18 09:01,15.42 
여수대교,2008-05-18 09:10,15.42 
여수대교,2008-05-18 09:20,15.42 
여수대교,2008-05-18 09:30,15.42 
여수대교,2008-05-18 09:50,15.42 
여수대교,2008-05-18 10:00,15.00 
여수대교,2008-05-18 10:10,15.40 
여수대교,2008-05-18 10:21,15.42 
여수대교,2008-05-18 10:30,5.42 
여수대교,2008-05-18 10:40,15.00 
여수대교,2008-05-18 10:50,15.42 
여수대교,2008-05-18 11:00,15.42 
여수대교,2008-05-18 11:10,15.42 
여수대교,2008-05-18 11:20,15.42 
여수대교,2008-05-18 11:30,15.42 
여수대교,2008-05-18 11:40,15.42 
여수대교,2008-05-18 11:50,15.42 
여수대교,2008-05-18 12:00,15.42 
여수대교,2008-05-18 12:10,15.42 
여수대교,2008-05-18 12:21,15.42 
여수대교,2008-05-18 12:30,15.00 
여수대교,2008-05-18 12:40,15.42 
여수대교,2008-05-18 12:50,15.42 
여수대교,2008-05-18 13:01,15.42 
여수대교,2008-05-18 13:10,15.42 
여수대교,2008-05-18 13:20,15.42 
여수대교,2008-05-18 13:30,15.42 
여수대교,2008-05-18 13:41,15.42 
여수대교,2008-05-18 14:00,15.42 
여수대교,2008-05-18 14:10,15.00 
여수대교,2008-05-18 14:20,15.42 
여수대교,2008-05-18 14:30,15.42 
여수대교,2008-05-18 14:40,15.42 
여수대교,2008-05-18 14:50,15.42 
여수대교,2008-05-18 15:10,15.42 
여수대교,2008-05-18 15:21,15.42 
여수대교,2008-05-18 15:31,15.42 
여수대교,2008-05-18 15:40,15.42 
여수대교,2008-05-18 15:50,15.42 
여수대교,2008-05-18 16:10,15.42 
여수대교,2008-05-18 16:21,15.42 
여수대교,2008-05-18 16:30,15.42 
여수대교,2008-05-18 16:40,15.42 
여수대교,2008-05-18 17:01,15.42 
여수대교,2008-05-18 17:10,15.42 
여수대교,2008-05-18 17:20,15.42 
여수대교,2008-05-18 17:30,15.42 
여수대교,2008-05-18 17:40,15.42 
여수대교,2008-05-18 17:50,15.42 
여수대교,2008-05-18 18:01,15.00 
여수대교,2008-05-18 18:10,15.00 
여수대교,2008-05-18 18:20,15.42 
여수대교,2008-05-18 18:30,15.00 
여수대교,2008-05-18 18:50,15.42 
여수대교,2008-05-18 19:01,15.42 
여수대교,2008-05-18 19:10,15.42 
여수대교,2008-05-18 19:20,15.42 
여수대교,2008-05-18 19:50,15.40 
여수대교,2008-05-18 20:00,15.42 
여수대교,2008-05-18 20:10,15.42 
여수대교,2008-05-18 20:20,15.42 
여수대교,2008-05-18 20:30,15.42 
여수대교,2008-05-18 20:41,15.42 
여수대교,2008-05-18 20:50,15.42 
여수대교,2008-05-18 21:00,15.42 
여수대교,2008-05-18 21:10,15.42 
여수대교,2008-05-18 21:20,15.42 
여수대교,2008-05-18 21:31,15.42 
여수대교,2008-05-18 21:41,15.42 
여수대교,2008-05-18 21:51,15.42 
여수대교,2008-05-18 22:01,15.02 
여수대교,2008-05-18 22:11,15.42 
여수대교,2008-05-18 22:20,15.42 
여수대교,2008-05-18 22:30,15.42 
여수대교,2008-05-18 22:40,15.42 
여수대교,2008-05-18 22:50,15.42 
여수대교,2008-05-18 23:00,15.42 
여수대교,2008-05-18 23:20,15.42 
여수대교,2008-05-18 23:30,15.00 
여수대교,2008-05-18 23:40,15.42 
여수대교,2008-05-19 00:00,15.42 
여수대교,2008-05-19 00:10,15.42 
여수대교,2008-05-19 00:20,15.42 
여수대교,2008-05-19 00:40,15.42 
여수대교,2008-05-19 00:50,15.42 
여수대교,2008-05-19 01:01,15.42 
여수대교,2008-05-19 01:12,15.42 
여수대교,2008-05-19 01:21,15.42 
여수대교,2008-05-19 01:30,15.42 
여수대교,2008-05-19 01:41,15.42 
여수대교,2008-05-19 01:51,15.00 
여수대교,2008-05-19 02:10,15.42 
여수대교,2008-05-19 02:20,15.00 
여수대교,2008-05-19 02:30,15.42 
여수대교,2008-05-19 02:40,15.42 
여수대교,2008-05-19 02:50,15.42 
여수대교,2008-05-19 03:00,15.42 
여수대교,2008-05-19 03:10,15.42 
여수대교,2008-05-19 03:20,15.42 
여수대교,2008-05-19 03:40,15.40 
여수대교,2008-05-19 03:50,15.40 
여수대교,2008-05-19 04:00,15.42 
여수대교,2008-05-19 04:10,15.42 
여수대교,2008-05-19 04:20,15.42 
여수대교,2008-05-19 04:30,15.00 
여수대교,2008-05-19 04:40,15.42 
여수대교,2008-05-19 04:50,15.00 
여수대교,2008-05-19 05:00,15.42 
여수대교,2008-05-19 05:10,15.42 
여수대교,2008-05-19 05:20,15.42 
여수대교,2008-05-19 05:30,15.42 
여수대교,2008-05-19 05:50,15.00 
여수대교,2008-05-19 06:00,15.40 
여수대교,2008-05-19 06:10,15.42 
여수대교,2008-05-19 06:21,15.42 
여수대교,2008-05-19 06:30,15.42 
여수대교,2008-05-19 06:41,15.42 
여수대교,2008-05-19 06:51,15.42 
여수대교,2008-05-19 07:21,15.00 
여수대교,2008-05-19 07:31,15.42 
여수대교,2008-05-19 07:41,15.42 
여수대교,2008-05-19 08:00,15.00 
여수대교,2008-05-19 08:10,15.42 
여수대교,2008-05-19 08:20,15.42 
여수대교,2008-05-19 08:31,15.42 
여수대교,2008-05-19 08:40,15.00 
여수대교,2008-05-19 08:51,15.42 
여수대교,2008-05-19 09:00,15.42 
여수대교,2008-05-19 09:10,15.40 
여수대교,2008-05-19 09:20,15.00 
여수대교,2008-05-19 09:30,15.42 
여수대교,2008-05-19 09:50,15.00 
여수대교,2008-05-19 10:00,15.42 
여수대교,2008-05-19 10:10,15.42 
여수대교,2008-05-19 10:21,15.00 
여수대교,2008-05-19 10:31,15.42 
여수대교,2008-05-19 10:40,15.42 
여수대교,2008-05-19 10:50,15.42 
여수대교,2008-05-19 11:00,15.42 
여수대교,2008-05-19 11:10,15.42 
여수대교,2008-05-19 11:20,15.42 
여수대교,2008-05-19 11:30,15.42 
여수대교,2008-05-19 11:40,15.42 
여수대교,2008-05-19 11:50,15.42 
여수대교,2008-05-19 12:00,15.42 
여수대교,2008-05-19 12:10,15.42 
여수대교,2008-05-19 12:20,15.42 
여수대교,2008-05-19 12:30,15.42 
여수대교,2008-05-19 12:43,15.00 
여수대교,2008-05-19 12:50,15.00 
여수대교,2008-05-19 13:00,15.42 
여수대교,2008-05-19 13:20,15.42 
여수대교,2008-05-19 13:30,15.42 
여수대교,2008-05-19 13:40,15.42 
여수대교,2008-05-19 14:40,15.00 
여수대교,2008-05-19 15:00,15.42 
여수대교,2008-05-19 15:10,15.42 
여수대교,2008-05-19 15:20,15.42 
여수대교,2008-05-19 15:30,15.42 
여수대교,2008-05-19 15:40,15.42 
여수대교,2008-05-19 15:50,15.42 
여수대교,2008-05-19 16:00,15.42 
여수대교,2008-05-19 16:20,15.00 
여수대교,2008-05-19 16:40,15.42 
여수대교,2008-05-19 16:50,15.42 
여수대교,2008-05-19 17:00,15.42 
여수대교,2008-05-19 17:10,15.40 
여수대교,2008-05-19 17:20,15.40 
여수대교,2008-05-19 17:30,15.42 
여수대교,2008-05-19 17:40,15.42 
여수대교,2008-05-19 17:50,15.42 
여수대교,2008-05-19 18:00,15.42 
여수대교,2008-05-19 18:10,15.42 
여수대교,2008-05-19 18:20,15.42 
여수대교,2008-05-19 18:30,15.42 
여수대교,2008-05-19 18:40,15.40 
여수대교,2008-05-19 18:50,15.42 
여수대교,2008-05-19 19:00,15.42 
여수대교,2008-05-19 19:20,15.42 
여수대교,2008-05-19 19:30,15.42 
여수대교,2008-05-19 19:40,15.42 
여수대교,2008-05-19 19:50,15.42 
여수대교,2008-05-19 20:00,15.40 
여수대교,2008-05-19 20:12,15.42 
여수대교,2008-05-19 20:20,15.42 
여수대교,2008-05-19 20:30,15.00 
여수대교,2008-05-19 20:40,15.42 
여수대교,2008-05-19 20:50,15.42 
여수대교,2008-05-19 21:00,15.42 
여수대교,2008-05-19 21:10,15.40 
여수대교,2008-05-19 21:20,15.42 
여수대교,2008-05-19 21:30,15.42 
여수대교,2008-05-19 21:40,15.42 
여수대교,2008-05-19 22:00,15.42 
여수대교,2008-05-19 22:10,15.42 
여수대교,2008-05-19 22:20,15.42 
여수대교,2008-05-19 22:30,15.42 
여수대교,2008-05-19 22:40,15.42 
여수대교,2008-05-19 22:50,15.00 
여수대교,2008-05-19 23:00,15.42 
여수대교,2008-05-19 23:10,15.42 
여수대교,2008-05-19 23:20,15.42 
여수대교,2008-05-19 23:30,15.42 
여수대교,2008-05-19 23:40,15.42 
여수대교,2008-05-19 23:50,15.42 
여수대교,2008-05-20 00:00,15.40 
여수대교,2008-05-20 00:10,15.42 
여수대교,2008-05-20 00:20,15.42 
여수대교,2008-05-20 00:30,15.42 
여수대교,2008-05-20 00:40,15.42 
여수대교,2008-05-20 00:50,15.42 
여수대교,2008-05-20 01:00,15.42 
여수대교,2008-05-20 01:20,15.42 
여수대교,2008-05-20 01:30,5.42 
여수대교,2008-05-20 01:40,15.42 
여수대교,2008-05-20 01:50,15.42 
여수대교,2008-05-20 02:00,15.42 
여수대교,2008-05-20 02:10,15.42 
여수대교,2008-05-20 02:20,15.42 
여수대교,2008-05-20 02:31,15.42 
